stop_name,stop_lat,stop_lon,icon
Broadway / Saint-Joseph,45.436521,-73.704955,circle
Louis-A.-Amos / Courval,45.464794,-73.703092,circle
Louis-A.-Amos / Courval,45.464469,-73.703301,circle
Sherbrooke / 42e Avenue,45.445091,-73.70308299999999,circle
Sherbrooke / 42e Avenue,45.445037,-73.703373,circle
Broadway / 42e Avenue,45.436606,-73.70257600000001,circle
40e Avenue / Sherbrooke,45.444763,-73.701205,circle
Sherbrooke / 40e Avenue,45.444864,-73.70154699999999,circle
Victoria / 40e Avenue,45.440242,-73.70094,circle
Victoria / 40e Avenue,45.440209,-73.70128100000001,circle
Provost / 40e Avenue,45.441938,-73.700717,circle
40e Avenue / Provost,45.442038000000004,-73.700947,circle
Broadway / 40e Avenue,45.436917,-73.700336,circle
Broadway / 39e Avenue,45.436823,-73.700038,circle
Louis-A.-Amos / Jean-Baptiste-Deschamps,45.467121,-73.699799,circle
Victoria / Saint-Antoine,45.439375,-73.698136,circle
Victoria / 36e Avenue,45.438976000000004,-73.69733599999999,circle
Broadway / 36e Avenue,45.437201,-73.696717,circle
Broadway / 36e Avenue,45.437058,-73.697063,circle
Victoria / 34e Avenue,45.438137,-73.694585,circle
Victoria / 33e Avenue,45.437839000000004,-73.694084,circle
34e Avenue / Broadway,45.437426,-73.694618,circle
34e Avenue / Broadway,45.43759,-73.694486,circle
34e Avenue / Notre-Dame,45.434833000000005,-73.694073,circle
32e Avenue / Henri-Dunant,45.441103000000005,-73.692375,circle
Provost / 32e Avenue,45.441838,-73.692894,circle
Provost / 32e Avenue,45.441959000000004,-73.694074,circle
32e Avenue / Provost,45.441148999999996,-73.692679,circle
32e Avenue / Saint-Antoine,45.439621,-73.692172,circle
Saint-Antoine / 32e Avenue,45.439840000000004,-73.691637,circle
32e Avenue / Saint-Antoine,45.43988,-73.69250500000001,circle
Provost / 31e Avenue,45.441932,-73.69139100000001,circle
Provost / 26e Avenue,45.441801,-73.687247,circle
25e Avenue / Sherbrooke,45.444686,-73.686468,circle
25e Avenue / Provost,45.441676,-73.686406,circle
Provost / 25e Avenue,45.441897999999995,-73.686262,circle
25e Avenue / Saint-Antoine,45.439718,-73.68636,circle
Duff Court / 24e Avenue,45.446307,-73.685436,circle
Duff Court / 24e Avenue,45.446221,-73.685209,circle
24e Avenue / Sherbrooke,45.444934,-73.68568499999999,circle
Provost / 24e Avenue,45.44191,-73.685412,circle
24e Avenue / Provost,45.442014,-73.68561600000001,circle
Provost / 24e Avenue,45.441807,-73.68568,circle
Victoria / 21e Avenue,45.435804,-73.683006,circle
Victoria / 21e Avenue,45.435686,-73.683362,circle
Provost / 20e Avenue,45.441953999999996,-73.682351,circle
Duff Court / Esther-Blondin,45.44603,-73.680094,circle
Provost / Esther-Blondin,45.441989,-73.67985300000001,circle
Esther-Blondin / Provost,45.442339000000004,-73.680327,circle
Provost / 18e Avenue,45.44188,-73.68055799999999,circle
Victoria / 18e Avenue,45.436059,-73.67994200000001,circle
Victoria / 18e Avenue,45.435897,-73.680309,circle
Notre-Dame / 16e Avenue,45.435045,-73.67826,circle
Duff Court / Roy,45.446065999999995,-73.682121,circle
Duff Court / Roy,45.445965,-73.68275600000001,circle
Provost / 16e Avenue,45.442021999999994,-73.677931,circle
Provost / 16e Avenue,45.441906,-73.67818199999999,circle
Saint-Louis / 15e Avenue,45.433603000000005,-73.67705600000001,circle
Duff Court / Roy,45.445994,-73.677974,circle
Sherbrooke / 14e Avenue,45.444996,-73.676731,circle
Norman / No 1400,45.448122999999995,-73.677221,circle
Provost / 12e Avenue,45.442025,-73.67473100000001,circle
Provost / 12e Avenue,45.441915,-73.67505899999999,circle
Saint-Louis / 12e Avenue,45.433647,-73.67451,circle
Notre-Dame / 12e Avenue,45.434888,-73.674689,circle
Sherbrooke / 11e Avenue,45.445006,-73.67375899999999,circle
Norman / No 1100,45.448053,-73.67241,circle
10e Avenue / Provost,45.441676,-73.672826,circle
Provost / 10e Avenue,45.442025,-73.672715,circle
Provost / 10e Avenue,45.441903,-73.673013,circle
10e Avenue / Saint-Antoine,45.440215,-73.672937,circle
10e Avenue / Saint-Antoine,45.440473,-73.672822,circle
Victoria / 10e Avenue,45.437403,-73.672397,circle
10e Avenue / Victoria,45.437473,-73.67273399999999,circle
Victoria / 10e Avenue,45.437168,-73.67286700000001,circle
10e Avenue / Saint-Louis,45.433499,-73.67254799999999,circle
10e Avenue / Notre-Dame,45.434823,-73.67255899999999,circle
10e Avenue / Notre-Dame,45.435062,-73.67267,circle
Notre-Dame / 10e Avenue,45.434876,-73.672752,circle
Notre-Dame / 8e Avenue,45.434855999999996,-73.670925,circle
Provost / 7e Avenue,45.442023999999996,-73.670147,circle
Provost / 7e Avenue,45.441903,-73.670449,circle
6e Avenue / William-Macdonald,45.437348,-73.669248,circle
6e Avenue / William-Macdonald,45.437234000000004,-73.669392,circle
6e Avenue / Notre-Dame,45.435564,-73.669246,circle
Notre-Dame / 6e Avenue,45.434846,-73.66953000000001,circle
Victoria / 6e Avenue,45.438003,-73.669201,circle
Victoria / 6e Avenue,45.437927,-73.66901,circle
6e Avenue / Saint-Joseph,45.431909000000005,-73.669389,circle
Provost / 5e Avenue,45.442035,-73.668307,circle
Provost / 5e Avenue,45.441922999999996,-73.668644,circle
Provost / 3e Avenue,45.442046000000005,-73.666549,circle
Provost / 3e Avenue,45.441932,-73.666833,circle
Victoria / 3e Avenue,45.438508,-73.666546,circle
Victoria / 3e Avenue,45.43833,-73.666882,circle
1re Avenue / Provost,45.441632,-73.664551,circle
Provost / 1re Avenue,45.441944,-73.664992,circle
Victoria / 1re Avenue,45.438913,-73.664375,circle
1re Avenue / Victoria,45.438925,-73.664681,circle
1re Avenue / Saint-Antoine,45.439979,-73.66454,circle
1re Avenue / Saint-Antoine,45.440215,-73.664694,circle
George-V / William-Macdonald,45.438505,-73.663361,circle
William-MacDonald / George-V,45.438562,-73.663775,circle
Saint-Joseph / George-V,45.436085,-73.663159,circle
George-V / Saint-Joseph,45.435992999999996,-73.663505,circle
Saint-Joseph / No 56,45.439244,-73.65549200000001,circle
Saint-Antoine / Holon,45.439774,-73.687472,circle
Fairway / Brandon,45.453788,-73.707432,circle
Fairway / Brandon,45.453647,-73.707734,circle
32e Avenue / Remembrance,45.437977000000004,-73.69194499999999,circle
Remembrance / 32e Avenue,45.437657,-73.690507,circle
Provost / 38e Avenue,45.442007000000004,-73.698658,circle
Provost / 38e Avenue,45.441918,-73.698966,circle
Provost / 36e Avenue,45.441973,-73.695543,circle
Provost / 36e Avenue,45.441888,-73.696115,circle
Notre-Dame / 33e Avenue,45.434418,-73.692848,circle
Notre-Dame / 33e Avenue,45.434286,-73.693116,circle
Notre-Dame / 25e Avenue,45.434801,-73.686245,circle
Notre-Dame / 25e Avenue,45.434681,-73.686495,circle
Notre-Dame / 21e Avenue,45.434986,-73.683099,circle
Notre-Dame / 23e Avenue,45.434821,-73.68432800000001,circle
Notre-Dame / 27e Avenue,45.434782,-73.687996,circle
Notre-Dame / 27e Avenue,45.434664,-73.68817299999999,circle
Notre-Dame / Dawes,45.43442,-73.691175,circle
Notre-Dame / 29e Avenue,45.434569,-73.690559,circle
Saint-Joseph / George-V,45.436192,-73.662548,circle
Saint-Jacques / Jolicoeur,45.443246,-73.648686,circle
Saint-Joseph / No 31,45.440082000000004,-73.653233,circle
Saint-Joseph / Notre-Dame,45.440781,-73.65124499999999,circle
Saint-Joseph / No 23,45.440391999999996,-73.652227,circle
Saint-Joseph / No 160,45.437003000000004,-73.659166,circle
Saint-Joseph / No 160,45.436848,-73.659974,circle
Saint-Joseph / No 130,45.437496,-73.65844399999999,circle
Saint-Joseph / No 130,45.437907,-73.657586,circle
Côte-de-Liesse / 32e Avenue,45.467628999999995,-73.715312,circle
Côte-de-Liesse / 43e Avenue,45.465069,-73.71874100000001,circle
Côte-de-Liesse / 55e Avenue,45.461126,-73.72417,circle
Côte-de-Liesse / 46e Avenue,45.463161,-73.721266,circle
6e Avenue / Saint-Louis,45.433732,-73.669391,circle
Provost / No 2750,45.441907,-73.68887600000001,circle
Norman / No 1400,45.448209000000006,-73.67709,circle
Norman / No 1100,45.448135,-73.672421,circle
Norman / No 435,45.447964,-73.666253,circle
32e Avenue / No 1212,45.456244,-73.69874399999999,circle
Louis-A.-Amos / 23e Avenue,45.467275,-73.699809,circle
Louis-A.-Amos / Onésime-Gagnon,45.463377,-73.70496700000001,circle
32e Avenue / Onésime-Gagnon,45.459646,-73.703878,circle
32e Avenue / J.-B.-Deschamps,45.457561,-73.70073199999999,circle
32e Avenue / J.-B.-Deschamps,45.45753,-73.701148,circle
55e Avenue / No 1200,45.450654,-73.721252,circle
55e Avenue / No 920,45.447701,-73.720314,circle
Saint-Antoine / Place d'Accueil,45.439879,-73.689929,circle
Broadway / 43e Avenue,45.436699,-73.702867,circle
Saint-Joseph / No 56,45.439271999999995,-73.655291,circle
32e Avenue / No 1212,45.455539,-73.698204,circle
Fairway / 32e Avenue,45.454719,-73.69850100000001,circle
Fairway / 32e Avenue,45.454606,-73.6985,circle
Remembrance / 28e Avenue,45.437664,-73.688912,circle
Victoria / 28e Avenue,45.436031,-73.688244,circle
Saint-Antoine / Place d'Accueil,45.43972,-73.690736,circle
Norman / Claire,45.448322999999995,-73.681512,circle
Victoria / 28e Avenue,45.436269,-73.688855,circle
25e Avenue / Autoroute 20,45.447152,-73.68652,circle
Côte-de-Liesse / No 9500,45.469856,-73.71228,circle
Victoria / 33e Avenue,45.437707,-73.69335500000001,circle
Notre-Dame / 15e Avenue,45.434903000000006,-73.677531,circle
Saint-Joseph / 8e Avenue,45.431575,-73.671021,circle
34e Avenue / Notre-Dame,45.434624,-73.694203,circle
6e Avenue / Notre-Dame,45.435021,-73.669388,circle
Saint-Louis / 8e Avenue,45.433584,-73.670715,circle
Saint-Louis / 10e Avenue,45.433638,-73.672471,circle
52e Avenue / Fairway,45.452765,-73.718852,circle
Fairway / 50e Avenue,45.452807,-73.716054,circle
52e Avenue / No 1550,45.452965,-73.71878199999999,circle
François-Cusson / No 1875,45.456179999999996,-73.720417,circle
École Dalbé-Viau (Esther-Blondin / No 745),45.443028999999996,-73.68032600000001,circle
Côte-de-Liesse / No 9432,45.471274,-73.710472,circle
28e Avenue / Remembrance,45.437357,-73.688677,circle
Fairway / François-Lenoir,45.454277000000005,-73.701643,circle
Fairway / François-Lenoir,45.454378000000005,-73.701757,circle
10e Avenue / Victoria,45.43719,-73.672536,circle
Côte-de-Liesse / No 11450,45.458507,-73.72795,circle
48e Avenue / René-Huguet,45.4414,-73.709723,circle
24e Avenue / Saint-Antoine,45.439997,-73.68556099999999,circle
CLSC de Dorval-Lachine (Notre-Dame / 19e Avenue),45.435007,-73.681309,circle
Saint-Antoine / Place d'Accueil,45.439846,-73.69131,circle
Remembrance / 32e Avenue,45.437681,-73.690175,circle
Esther-Blondin / Duff Court,45.445344,-73.68033199999999,circle
Victoria / 10e Avenue,45.437447999999996,-73.672168,circle
CLSC de Dorval-Lachine (Notre-Dame / 19e Avenue),45.435083,-73.68150200000001,circle
Provost / 31e Avenue,45.441836,-73.691443,circle
32e Avenue / Louis-A.-Amos,45.461643,-73.70689399999999,circle
32e Avenue / No 2080,45.463308000000005,-73.709405,circle
Joseph-Dubreuil / Onésime-Gagnon,45.466436,-73.710134,circle
Louis-A.-Amos / Onésime-Gagnon,45.463737,-73.70427600000001,circle
Onésime-Gagnon / Joseph-Dubreuil,45.466496,-73.709499,circle
32e Avenue / Joseph-Dubreuil,45.464482000000004,-73.71164499999999,circle
32e Avenue / Louis-A.-Amos,45.461657,-73.707383,circle
Victoria / 15e Avenue,45.436265999999996,-73.677672,circle
Victoria / 15e Avenue,45.436484,-73.676918,circle
Norman / Claire,45.448316,-73.679604,circle
Neptune / Carson,45.444542,-73.772932,circle
Terminus Dorval,45.448356,-73.742452,circle
des Sources / No 1733,45.46213,-73.782837,circle
des Sources / Transcanadienne,45.477416,-73.790116,circle
Hymus / No 2355,45.477012,-73.788634,circle
des Sources / Hymus,45.47712,-73.790285,circle
Hymus / des Sources,45.47672,-73.788904,circle
Transcanadienne / Deacon,45.483707,-73.786517,circle
Transcanadienne / André,45.484934,-73.78213000000001,circle
Hymus / No 2055,45.480179,-73.78205600000001,circle
Hymus / André,45.481884,-73.77845500000001,circle
Hymus / André,45.481592,-73.778763,circle
Saint-Régis / Séville,45.487898,-73.781803,circle
Bord-du-Lac / de l'Église,45.44637,-73.780314,circle
Bord-du-Lac / de l'Église,45.446411,-73.78061,circle
Cardinal / Strathmore,45.45,-73.77728499999999,circle
Herron / Strathmore,45.448939,-73.776614,circle
Bord-du-Lac / Lake,45.444732,-73.777362,circle
Bord-du-Lac / Lake,45.444523,-73.777174,circle
Saint-Régis / Sunnybrooke,45.490499,-73.776426,circle
Hymus / No 1655,45.483287,-73.775531,circle
Transcanadienne / No 1400,45.488437,-73.773444,circle
Transcanadienne / Sunnybrooke,45.488775,-73.775164,circle
Parkfield / Neptune,45.452446,-73.77453299999999,circle
Parkfield / Neptune,45.45243,-73.775051,circle
Bord-du-Lac / Thrush,45.442452,-73.774691,circle
Bord-du-Lac / Thrush,45.442381,-73.77478,circle
Cardinal / Neptune,45.450041,-73.774262,circle
Neptune / Cardinal,45.450153,-73.77449200000001,circle
Cardinal / Neptune,45.449944,-73.77435200000001,circle
Neptune / Cardinal,45.450319,-73.774423,circle
Herron / Neptune,45.448896999999995,-73.774493,circle
Parkfield / Avila-Legault,45.452890000000004,-73.77243399999999,circle
Neptune / Nightingale,45.447054,-73.773775,circle
Bord-du-Lac / Neptune,45.440805,-73.771477,circle
Neptune / Bord-du-Lac,45.440871,-73.771753,circle
Bord-du-Lac / Neptune,45.440751,-73.77135,circle
Parkfield / Avila-Legault,45.452906,-73.771912,circle
Parkfield / Wright,45.453194,-73.77071,circle
Hymus / No 1455,45.485176,-73.771614,circle
Saint-Régis / Chemin McDonald,45.491454,-73.77089000000001,circle
Carson / Stream,45.444794,-73.767901,circle
Carson / Stream,45.444769,-73.76753199999999,circle
Saint-Louis / Parkfield,45.453532,-73.7673,circle
Parkfield / Saint-Louis,45.453321,-73.767452,circle
Stream / Dawson,45.441464,-73.76694300000001,circle
Dawson / Stream,45.441669,-73.76688399999999,circle
Surrey / Saint-Louis,45.452176,-73.766745,circle
Saint-Louis / Surrey,45.452177,-73.766974,circle
Bord-du-Lac / Stream,45.440284999999996,-73.766482,circle
Bord-du-Lac / Stream,45.440189000000004,-73.766789,circle
Pine Beach / Davidson,45.452153,-73.764737,circle
Surrey / Pine Beach,45.452375,-73.765027,circle
Carson / Saint-Louis,45.445172,-73.764454,circle
Carson / Saint-Louis,45.44509,-73.764732,circle
Gare Pine Beach (Cardinal / Westwood),45.449833,-73.76339200000001,circle
Gare Pine Beach (Cardinal / Pine Beach),45.449738,-73.763589,circle
Gare Pine Beach,45.449243,-73.763963,circle
Herron / Pine Beach,45.448682,-73.763299,circle
Dawson / Saint-Louis,45.44181,-73.763376,circle
Dawson / Saint-Louis,45.441713,-73.763653,circle
Bord-du-Lac / Saint-Louis,45.440619,-73.763267,circle
Bord-du-Lac / Saint-Louis,45.440653000000005,-73.76357900000001,circle
Bord-du-Lac / Pine Beach,45.440146,-73.760541,circle
Bord-du-Lac / Pine Beach,45.440028999999996,-73.76055699999999,circle
Carson / Thorncrest,45.445431,-73.76077,circle
Carson / Caledonia,45.445402,-73.760301,circle
Dawson / Thorncrest,45.441958,-73.759566,circle
Dawson / Thorncrest,45.441864,-73.759813,circle
Carson / Elmridge,45.444883000000004,-73.75604399999999,circle
Carson / Elmridge,45.444858,-73.75644100000001,circle
Bord-du-Lac / Allan Point,45.439111,-73.755882,circle
Bord-du-Lac / Allan Point,45.439015999999995,-73.756012,circle
Carson / Claude,45.44464,-73.75292900000001,circle
Carson / Claude,45.444508,-73.753253,circle
Dawson / Claude,45.441966,-73.75216,circle
Dawson / Claude,45.441905,-73.75255200000001,circle
Fénelon / Dumont,45.446625,-73.750206,circle
Fénelon / Dumont,45.446934000000006,-73.750506,circle
Bord-du-Lac / Claude,45.439303,-73.751552,circle
Bord-du-Lac / Claude,45.439426,-73.751397,circle
Carson / Roy,45.444526,-73.748749,circle
Dawson / Fénelon,45.441794,-73.748736,circle
Dawson / Fénelon,45.441739,-73.74928299999999,circle
Bord-du-Lac / McConnell,45.439581,-73.747274,circle
Bord-du-Lac / McConnell,45.439459,-73.747102,circle
Carson / Roy,45.444332,-73.748171,circle
Carson / Lepage,45.444039000000004,-73.74615,circle
Carson / Lepage,45.444003,-73.746403,circle
Dawson / Lepage,45.441625,-73.745482,circle
Dawson / Lepage,45.441568,-73.745947,circle
Carson / Les Jardins Dorval,45.443518,-73.743584,circle
Bord-du-Lac / Brunet,45.438781,-73.74354,circle
Bord-du-Lac / Brunet,45.438802,-73.74474599999999,circle
Dorval / Carson,45.443702,-73.74059100000001,circle
Dorval / Carson,45.444196000000005,-73.740978,circle
Carson / Dorval,45.443715999999995,-73.741122,circle
Dorval / Dawson,45.44115,-73.739995,circle
Dorval / Dawson,45.441589,-73.740323,circle
Dawson / Dorval,45.441292,-73.740639,circle
Bouchard / Racine,45.447387,-73.73875100000001,circle
Bord-du-Lac / Decary,45.438891999999996,-73.738495,circle
Bord-du-Lac / Decary,45.438975,-73.738416,circle
Bord-du-Lac / de la Présentation,45.439983000000005,-73.735685,circle
Bord-du-Lac / de la Présentation,45.439758000000005,-73.735922,circle
Bord-du-Lac / Tulip,45.440605,-73.73188499999999,circle
Bord-du-Lac / Dahlia,45.440413,-73.73275500000001,circle
Bouchard / George-V,45.446802000000005,-73.731364,circle
Bouchard / George-V,45.446847,-73.73196300000001,circle
Bouchard / No 215,45.446031,-73.727902,circle
Côte-de-Liesse / Avoca,45.458172,-73.72940600000001,circle
Bord-du-Lac / Saint-Charles,45.440846,-73.728791,circle
Bord-du-Lac / Saint-Charles,45.440776,-73.72907,circle
Côte-de-Liesse / Halpern,45.459424,-73.727369,circle
Bouchard / No 205,45.445552,-73.725768,circle
Bord-du-Lac / Sévigny,45.440734,-73.725501,circle
Bouchard / Bourke,45.444555,-73.721784,circle
Bouchard / Galland,45.444858,-73.722577,circle
Bord-du-Lac / Joubert,45.440495,-73.72264,circle
Bord-du-Lac / Brockwell,45.439801,-73.721396,circle
Côte-de-Liesse / Riddle,45.465771000000004,-73.71855,circle
Côte-de-Liesse / No 10161,45.467488,-73.716241,circle
Côte-de-Liesse / Autoroute Chomedey,45.473228000000006,-73.708617,circle
Côte-de-Liesse / Renaud,45.472412,-73.709704,circle
Dorval / No 352,45.445277000000004,-73.740996,circle
Transcanadienne / No 1675,45.487033000000004,-73.779657,circle
Transcanadienne / No 2550,45.476611,-73.79938100000001,circle
Transcanadienne / No 2052,45.482986,-73.78615,circle
Transcanadienne / No 1600,45.487079,-73.77763,circle
Transcanadienne / No 1300,45.48896,-73.770613,circle
Carson / Neptune,45.444325,-73.772359,circle
Carson / Neptune,45.444365999999995,-73.77264100000001,circle
Carson / Les Jardins Dorval,45.443483,-73.743157,circle
Hymus / No 1455,45.485168,-73.771325,circle
Hymus / No 1655,45.483006,-73.77578199999999,circle
Jacques-de-Lesseps / Hôtel Sheraton,45.453062,-73.742571,circle
Terminus Dorval,45.448564000000005,-73.743687,circle
Terminus Dorval,45.448190000000004,-73.74249,circle
Terminus Dorval,45.448533000000005,-73.742698,circle
YUL Aéroport Montréal-Trudeau,45.456682,-73.75161999999999,circle
Herron / Centre Commercial Rond Point,45.447540999999994,-73.746892,circle
Bouchard / Poste de pompiers,45.447629,-73.735514,circle
Bouchard / Autoroute 20,45.447259,-73.733412,circle
Bouchard / No 215,45.446019,-73.728255,circle
Bouchard / No 200,45.445444,-73.72568299999999,circle
Albert-de-Niverville / Rodolphe-Pagé,45.450592,-73.752143,circle
Albert-de-Niverville / Arthur-Fecteau,45.450773999999996,-73.751928,circle
Hymus / No 2055,45.480140999999996,-73.781834,circle
Dumont / Fénelon,45.446735,-73.75057199999999,circle
Herron / No 1268,45.448519,-73.754763,circle
Saint-Régis / No 1055,45.491310999999996,-73.767955,circle
Saint-Régis / Sunnybrooke,45.490365999999995,-73.777004,circle
Dorval / No 353,45.444784000000006,-73.74112099999999,circle
Michel-Jasmin / Lépine,45.456899,-73.730428,circle
Michel-Jasmin / Orly,45.455453000000006,-73.732453,circle
Michel-Jasmin / O'Connell,45.453265,-73.735522,circle
Côte-de-Liesse / No 9551,45.470061,-73.712873,circle
Côte-de-Liesse Nord / No 12055,45.455223,-73.734342,circle
École Dorval-Jean-XXIII (Dawson/No 1301),45.442045,-73.753699,circle
École Dorval-Jean-XXIII (Dawson/No 1301),45.441984000000005,-73.754118,circle
55e Avenue / No 920,45.447435,-73.720455,circle
55e Avenue / No 1177,45.450835999999995,-73.721526,circle
Saint-Régis / Deacon,45.484435,-73.788956,circle
Transcanadienne / No 1255,45.489734000000006,-73.770487,circle
Cardinal / Stuart-Graham,45.449913,-73.757153,circle
Cardinal / Stuart-Graham,45.449664,-73.757492,circle
Terminus Dorval,45.44802,-73.742529,circle
Terminus Dorval,45.448554,-73.743416,circle
Terminus Dorval,45.448265,-73.743942,circle
Terminus Dorval,45.448431,-73.743935,circle
Terminus Dorval,45.448547999999995,-73.742963,circle
Bord-du-Lac / McNicoll,45.440792,-73.724249,circle
Côte-de-Liesse / No 10525,45.464393,-73.720404,circle
Bombardier,45.475142,-73.729104,circle
Bombardier (Côte-Vertu / No 500),45.474998,-73.729541,circle
Hymus / No 1565,45.484421999999995,-73.77286600000001,circle
Hymus / No 1565,45.484287,-73.77345,circle
Transcanadienne / No 1865,45.485538,-73.782744,circle
Dawson / Garden,45.441477,-73.742627,circle
Dawson / Garden,45.441412,-73.742962,circle
Dumont / Herron,45.448196,-73.751896,circle
Dorval / No 135,45.439713,-73.739834,circle
Guthrie / Meloche,45.451965,-73.72635799999999,circle
Guthrie / Meloche,45.4519,-73.725895,circle
Guthrie / Lépine,45.451822,-73.728334,circle
Guthrie / Lépine,45.451751,-73.727936,circle
Lindsay / No 80,45.455217,-73.725943,circle
Lépine / Lindsay,45.454432000000004,-73.729391,circle
Lépine / No 581,45.453257,-73.728898,circle
Lindsay / Lépine,45.454784000000004,-73.728767,circle
Lindsay / 55e Avenue,45.455639,-73.723173,circle
Lindsay / No 22,45.455677,-73.723682,circle
Lindsay / No 117,45.455252,-73.726455,circle
Lépine / No 600,45.453117999999996,-73.72900200000001,circle
Saint-Régis / No 1604,45.489185,-73.779146,circle
Saint-Régis / No 1611,45.489228000000004,-73.779362,circle
Côte-de-Liesse / No 10755,45.462661,-73.722853,circle
Sunnybrooke / Transcanadienne,45.489490999999994,-73.77488699999999,circle
Gare Dorval,45.449422,-73.743282,circle
Stuart-Graham / No 751,45.457592,-73.76122,circle
Stuart-Graham / No 751,45.457454999999996,-73.760963,circle
Côte-Vertu / Percival-Reid,45.480971000000004,-73.725023,circle
Côte-Vertu / Percival-Reid,45.480932,-73.724563,circle
Air Canada,45.471882,-73.736251,circle
Air Canada / Côte-Vertu,45.470834,-73.73750799999999,circle
Côte-Vertu / Stationnement Bombardier,45.472662,-73.735,circle
Côte-Vertu / Centre de Formation,45.474177000000005,-73.73306099999999,circle
Côte-Vertu / Bombardier,45.478493,-73.727609,circle
Côte-Vertu / Bombardier,45.478547,-73.727997,circle
Côte-Vertu / Pitfield,45.482611,-73.722525,circle
Côte-Vertu / Pitfield,45.48255,-73.722982,circle
Hymus / Saint-François,45.478077,-73.786401,circle
Hymus / Saint-François,45.477853,-73.78656099999999,circle
Côte-Vertu / Air Canada,45.471075,-73.73701700000001,circle
Côte-Vertu / No 7373,45.472062,-73.735761,circle
Cardinal / Strathmore,45.45009,-73.77691800000001,circle
Hymus / No 1000,45.487696,-73.765877,circle
Dorval / No 150,45.440282,-73.73983,circle
Saint-François / André,45.479172,-73.775491,circle
Saint-François / Avro,45.475293,-73.783582,circle
Avro / Saint-François,45.475066999999996,-73.783793,circle
Saint-François / de l'Aviation,45.478907,-73.77575,circle
YUL Aéroport Montréal-Trudeau,45.456567,-73.75161800000001,circle
des Sources / Cardinal,45.450515,-73.780429,circle
YUL Aéroport Montréal-Trudeau,45.456621999999996,-73.751615,circle
Herron / Dumont,45.448296,-73.751398,circle
Terminus Dorval,45.448104,-73.743943,circle
des Sources / de l'Aviation,45.469398999999996,-73.790256,circle
des Sources / Avro,45.466737,-73.78773199999999,circle
des Sources / Avro,45.467242,-73.787681,circle
Transcanadienne / Bancroft,45.476231,-73.802058,circle
Transcanadienne / No 5001,45.47099,-73.812751,circle
Cartier / Autoroute 20,45.439402,-73.827069,circle
Stillview / Hymus,45.452918,-73.835983,circle
Hymus / Stillview,45.453210999999996,-73.835991,circle
Hymus / Stillview,45.452904,-73.83632,circle
Stillview / Hymus,45.453439,-73.83649799999999,circle
Stillview / Hymus,45.452539,-73.83576,circle
Labrosse / No 1000,45.468955,-73.83221400000001,circle
Labrosse / Grandview,45.468363000000004,-73.833682,circle
Labrosse / No 1000,45.469126,-73.832246,circle
Stillview / Canvin,45.450973,-73.83420699999999,circle
Stillview / Frobisher,45.450113,-73.832831,circle
Hymus / No 285,45.454704,-73.83306800000001,circle
Hôpital général Lakeshore (Stillview/Sedgefield),45.44943,-73.83217900000001,circle
Saint-Jean / Labrosse,45.469658,-73.831514,circle
Rothbury / Stillview,45.449065000000004,-73.830694,circle
Bord-du-Lac / Pointe-Claire,45.428889,-73.83074,circle
Bord-du-Lac / Pointe-Claire,45.428807,-73.830803,circle
Saint-Jean / Brunswick,45.467735,-73.82964399999999,circle
Brunswick / Saint-Jean,45.467296000000005,-73.829542,circle
Hymus / Alston,45.456959000000005,-73.828637,circle
Hymus / Alston,45.456682,-73.828875,circle
Transcanadienne / Holiday,45.462063,-73.82856899999999,circle
Rothbury / Inglewood,45.449904,-73.82885300000001,circle
Inglewood / Rothbury,45.449878999999996,-73.828548,circle
Brunswick / Revcon,45.468378,-73.827859,circle
Brunswick / Revcon,45.468061999999996,-73.827962,circle
École Félix-Leclerc (Inglewood / Ashington),45.448661,-73.827347,circle
École Félix-Leclerc (Inglewood / Ashington),45.448801,-73.827602,circle
Bord-du-Lac / Saint-Jean-Baptiste,45.428734999999996,-73.82735,circle
Bord-du-Lac / Saint-Jean-Baptiste,45.428655,-73.827393,circle
Douglas-Shand / Heather,45.445890000000006,-73.82535899999999,circle
Inglewood / Douglas-Shand,45.445737,-73.825909,circle
Cartier / No 117,45.43463,-73.82553399999999,circle
Hymus / Paprican,45.458396,-73.82551,circle
Hymus / Paprican,45.458549,-73.825509,circle
Selkirk / Brunswick,45.469895,-73.824232,circle
Brunswick / Selkirk,45.470197,-73.824262,circle
Brunswick / Selkirk,45.469858,-73.824502,circle
de Lourdes / Bord-du-Lac,45.429553999999996,-73.82482399999999,circle
Cartier / Lanthier,45.431233,-73.82409,circle
Lanthier / Cartier,45.430919,-73.82404100000001,circle
Brunswick / Ellingham,45.47104,-73.822599,circle
Brunswick / Ellingham,45.470639,-73.82296,circle
Saint-Jean / Hymus,45.459185999999995,-73.821907,circle
Saint-Jean / Hymus,45.459383,-73.822411,circle
Hymus / Saint-Jean,45.45897,-73.823493,circle
Hymus / Saint-Jean,45.459061,-73.823601,circle
Douglas-Shand / Oakridge,45.447558,-73.82204300000001,circle
Douglas-Shand / Oakridge,45.447284,-73.822369,circle
Saint-Jean / Cardiff,45.455148,-73.820213,circle
Saint-Jean / Sedgefield,45.455296000000004,-73.820669,circle
Brunswick / No 195,45.472885,-73.81895,circle
Transcanadienne / Ellingham,45.467696999999994,-73.819253,circle
Hymus / Carlisle,45.460440000000006,-73.819571,circle
Hymus / Carlisle,45.460065,-73.819868,circle
